year,code,name,total_shares,circulating_shares,restricted_shares,profit,industry_74,industry_level2,industry_level3,concept,product,percentage,comparable,export_ratio,domestic_ratio,notes,q1_report,q2_report,q3_report,annual_report,gross_margin,profit_growth,net_asset_ratio,undistributed_cash,bonus_shares,dividend,quarterly_comparison,beishang_initial,beishang_new,beishang_increase,beishang_decrease,beishang_current,gongmu_initial,gongmu_new,gongmu_increase,gongmu_decrease,gongmu_current,waizi_initial,waizi_new,waizi_increase,waizi_decrease,waizi_current,simu_initial,simu_new,simu_increase,simu_decrease,simu_current,shebao_initial,shebao_new,shebao_increase,shebao_decrease,shebao_current,yanglao_initial,yanglao_new,yanglao_increase,yanglao_decrease,yanglao_current,id,created_date,updated_date,created_by_id,created_by,is_sample
"2025","000425","徐工机械","783467","782145","1222","","专用设备","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","694b91bd0305b95052772258","2025-12-24T07:09:49.592000","2025-12-24T16:48:28.376000","694b6fc501e2c5bd08733b4c","zhouhongyu800@gmail.com","false"
"2025","000430","张家界","49482","33174","2308","","旅游","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","694b91bd0305b9505277225c","2025-12-24T07:09:49.592000","2025-12-24T16:48:28.376000","694b6fc501e2c5bd08733b4c","zhouhongyu800@gmail.com","false"
"2025","000488","ST建通","298421","166178","8473","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","694b91bd0305b9505277225d","2025-12-24T07:09:49.592000","2026-01-01T00:29:53.625000","694b6fc501e2c5bd08733b4c","zhouhongyu800@gmail.com","false"
"2025","000505","京粮控股","72693","62082","4116","","食品饮料","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","694b91bd0305b95052772262","2025-12-24T07:09:49.592000","2025-12-24T16:48:28.376000","694b6fc501e2c5bd08733b4c","zhouhongyu800@gmail.com","false"
"2025","000529","广弘控股","58379","56985","1391","","食品饮料","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","694b91bd0305b95052772274","2025-12-24T07:09:49.592000","2025-12-24T16:48:28.376000","694b6fc501e2c5bd08733b4c","zhouhongyu800@gmail.com","false"
"2025","000510","金路集团","60918","56319","4600","","建材","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","694b91bd0305b95052772266","2025-12-24T07:09:49.592000","2025-12-24T16:48:28.376000","694b6fc501e2c5bd08733b4c","zhouhongyu800@gmail.com","false"
"2025","000423","东阿阿胶","89787","89781","6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","694b91bd0305b95052772256","2025-12-24T07:09:49.592000","2025-12-31T23:28:11.665000","694b6fc501e2c5bd08733b4c","zhouhongyu800@gmail.com","false"
"2025","000528","柳工","195903","95569","99933","","专用设备","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","694b91bd0305b95052772273","2025-12-24T07:09:49.592000","2025-12-24T16:48:28.376000","694b6fc501e2c5bd08733b4c","zhouhongyu800@gmail.com","false"
"2025","000420","吉林化纤","216831","216722","110","","化纤","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","694b91bd0305b95052772254","2025-12-24T07:09:49.592000","2025-12-24T16:48:28.376000","694b6fc501e2c5bd08733b4c","zhouhongyu800@gmail.com","false"
"2025","000428","华天酒店","101893","101888","5","","酒店餐饮","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","694b91bd0305b9505277225a","2025-12-24T07:09:49.592000","2025-12-24T16:48:28.376000","694b6fc501e2c5bd08733b4c","zhouhongyu800@gmail.com","false"
"2025","000516","国际医学","227393","189366","38212","","医疗保健","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","694b91bd0305b95052772269","2025-12-24T07:09:49.592000","2025-12-24T16:48:28.376000","694b6fc501e2c5bd08733b4c","zhouhongyu800@gmail.com","false"
"2025","000519","中兵红箭","139256","93265","45991","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","694b91bd0305b9505277226c","2025-12-24T07:09:49.592000","2025-12-31T07:32:19.725000","694b6fc501e2c5bd08733b4c","zhouhongyu800@gmail.com","false"
"2025","000498","山东路桥","135083","74485","81318","","建筑工程","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","694b91bd0305b9505277225e","2025-12-24T07:09:49.592000","2025-12-24T16:48:28.376000","694b6fc501e2c5bd08733b4c","zhouhongyu800@gmail.com","false"
"2025","000504","ST生物","51173","31067","90","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","694b91bd0305b95052772261","2025-12-24T07:09:49.592000","2026-01-01T00:19:34.792000","694b6fc501e2c5bd08733b4c","zhouhongyu800@gmail.com","false"
"2025","000513","丽珠集团","93825","60515","1986","","医药","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","694b91bd0305b95052772267","2025-12-24T07:09:49.592000","2025-12-24T16:48:28.376000","694b6fc501e2c5bd08733b4c","zhouhongyu800@gmail.com","false"
"2025","000517","荣安地产","318392","248698","68694","","房地产","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","694b91bd0305b9505277226a","2025-12-24T07:09:49.592000","2025-12-24T16:48:28.376000","694b6fc501e2c5bd08733b4c","zhouhongyu800@gmail.com","false"
"2025","000509","华塑控股","107313","82546","24766","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","694b91bd0305b95052772265","2025-12-24T07:09:49.592000","2025-12-31T23:23:58.942000","694b6fc501e2c5bd08733b4c","zhouhongyu800@gmail.com","false"
"2025","000421","南京公用","57833","57265","569","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","694b91bd0305b95052772255","2025-12-24T07:09:49.592000","2026-01-01T00:16:31.792000","694b6fc501e2c5bd08733b4c","zhouhongyu800@gmail.com","false"
"2025","000533","顺钠股份","69082","68490","591","","家电","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","694b91bd0305b95052772278","2025-12-24T07:09:49.592000","2025-12-24T16:48:28.376000","694b6fc501e2c5bd08733b4c","zhouhongyu800@gmail.com","false"
"2025","000523","红犀牛","161242","157177","4065","","日用品","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","694b91bd0305b9505277226f","2025-12-24T07:09:49.592000","2025-12-24T16:48:28.376000","694b6fc501e2c5bd08733b4c","zhouhongyu800@gmail.com","false"
"2025","000525","红太阳","58077","57431","626","","化肥农药","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","694b91bd0305b95052772271","2025-12-24T07:09:49.592000","2025-12-24T16:48:28.376000","694b6fc501e2c5bd08733b4c","zhouhongyu800@gmail.com","false"
"2025","000526","学大教育","11776","11177","600","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","694b91bd0305b95052772272","2025-12-24T07:09:49.592000","2025-12-31T07:35:36.428000","694b6fc501e2c5bd08733b4c","zhouhongyu800@gmail.com","false"
"2025","000429","粤高速","209081","130332","43883","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","694b91bd0305b9505277225b","2025-12-24T07:09:49.592000","2025-12-31T23:18:34.716000","694b6fc501e2c5bd08733b4c","zhouhongyu800@gmail.com","false"
"2025","000521","长虹美菱","102992","87456","844","","家电","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","694b91bd0305b9505277226e","2025-12-24T07:09:49.592000","2025-12-24T16:48:28.376000","694b6fc501e2c5bd08733b4c","zhouhongyu800@gmail.com","false"
"2025","000532","华金资本","34371","34355","116","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","694b91bd0305b95052772277","2025-12-24T07:09:49.592000","2025-12-31T23:23:59.159000","694b6fc501e2c5bd08733b4c","zhouhongyu800@gmail.com","false"
"2025","000507","珠海港","91973","83051","8922","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","694b91bd0305b95052772264","2025-12-24T07:09:49.592000","2026-01-01T00:13:53.242000","694b6fc501e2c5bd08733b4c","zhouhongyu800@gmail.com","false"
"2025","000404","长虹华意","68600","68577","23","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","694b91bd0305b9505277224b","2025-12-24T07:09:49.591000","2025-12-31T07:34:03.814000","694b6fc501e2c5bd08733b4c","zhouhongyu800@gmail.com","false"
"2025","000411","英特集团","35343","30748","4793","","医药","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","694b91bd0305b95052772250","2025-12-24T07:09:49.591000","2025-12-24T16:48:28.376000","694b6fc501e2c5bd08733b4c","zhouhongyu800@gmail.com","false"
"2025","000301","东方盛虹","594651","206675","387975","","化纤","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","694b91bd0305b95052772244","2025-12-24T07:09:49.591000","2025-12-24T16:48:28.376000","694b6fc501e2c5bd08733b4c","zhouhongyu800@gmail.com","false"
"2025","000338","潍柴动力","872656","505020","173331","","专用设备","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","694b91bd0305b95052772246","2025-12-24T07:09:49.591000","2025-12-24T16:48:28.376000","694b6fc501e2c5bd08733b4c","zhouhongyu800@gmail.com","false"
"2025","000400","许继电气","100833","100827","6","","电气设备","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","694b91bd0305b95052772247","2025-12-24T07:09:49.591000","2025-12-24T16:48:28.376000","694b6fc501e2c5bd08733b4c","zhouhongyu800@gmail.com","false"
"2025","000166","申万宏源","2503994","2355551","44","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","694b91bd0305b95052772243","2025-12-24T07:09:49.591000","2026-01-01T00:28:46.743000","694b6fc501e2c5bd08733b4c","zhouhongyu800@gmail.com","false"
"2025","000401","冀东水泥","265821","141333","124488","","建材","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","694b91bd0305b95052772248","2025-12-24T07:09:49.591000","2025-12-24T16:48:28.376000","694b6fc501e2c5bd08733b4c","zhouhongyu800@gmail.com","false"
"2025","000333","美的集团","694341","682893","13650","","家电","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","694b91bd0305b95052772245","2025-12-24T07:09:49.591000","2025-12-24T16:48:28.376000","694b6fc501e2c5bd08733b4c","zhouhongyu800@gmail.com","false"
"2025","000409","云南锗业","51093","40563","10530","","有色金属","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","694b91bd0305b9505277224e","2025-12-24T07:09:49.591000","2025-12-24T16:48:28.376000","694b6fc501e2c5bd08733b4c","zhouhongyu800@gmail.com","false"
"2025","000407","胜利股份","88008","87571","438","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","694b91bd0305b9505277224c","2025-12-24T07:09:49.591000","2026-01-01T00:23:01.906000","694b6fc501e2c5bd08733b4c","zhouhongyu800@gmail.com","false"
"2025","000403","双林生物","73292","60276","13016","","生物科技","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","694b91bd0305b9505277224a","2025-12-24T07:09:49.591000","2025-12-24T16:48:28.376000","694b6fc501e2c5bd08733b4c","zhouhongyu800@gmail.com","false"
"2025","000408","藏格矿业","158944","152539","5504","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","694b91bd0305b9505277224d","2025-12-24T07:09:49.591000","2026-01-01T00:32:06.120000","694b6fc501e2c5bd08733b4c","zhouhongyu800@gmail.com","false"
"2025","000410","沈阳机床","168404","168092","312","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","694b91bd0305b9505277224f","2025-12-24T07:09:49.591000","2025-12-31T23:55:53.655000","694b6fc501e2c5bd08733b4c","zhouhongyu800@gmail.com","false"
"2025","000156","华数传媒","185292","156506","28788","","影视","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","694b91bd0305b9505277223f","2025-12-24T07:09:49.591000","2025-12-24T16:48:28.376000","694b6fc501e2c5bd08733b4c","zhouhongyu800@gmail.com","false"
